Time	PID	%CPU	MEM(MB)	GPU_Load(%)	VRAM_Usage(MB)	Command
2024-05-21T19:40:11	85925	22.0	1027.96	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:12	85925	17.7	511.09	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:12	86022	85.6	1102.15	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:12	86068	84.2	1107.91	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:12	85925	21.4	1027.96	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:13	85925	17.3	511.09	89	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:13	86022	86.4	1102.15	89	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:13	86068	85.1	1107.91	89	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:13	85925	20.9	1027.96	89	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:14	85925	16.5	511.09	90	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:14	86022	85.1	1102.15	90	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:14	86068	83.9	1107.91	90	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:14	85925	19.9	1027.96	90	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:15	85925	16.1	511.09	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:15	86022	86.0	1102.15	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:15	86068	84.7	1107.91	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:15	85925	19.4	1027.96	88	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:16	85925	15.8	511.09	83	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:16	86022	86.9	1102.15	83	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:16	86068	85.6	1107.91	83	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:16	85925	19.0	1027.96	83	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:17	85925	15.4	511.09	91	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:17	86022	87.6	1102.15	91	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:17	86068	86.4	1107.91	91	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:17	85925	18.6	1027.96	91	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:18	85925	15.2	512.047	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:18	86022	86.6	1102.15	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:18	86068	86.1	1107.91	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:18	85925	18.2	1028.21	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:19	85925	14.8	512.047	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:19	86022	84.8	1102.15	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:19	86068	84.3	1107.91	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:19	85925	17.8	1028.21	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:20	85925	14.6	512.047	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:20	86022	83.1	1102.15	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:20	86068	82.6	1107.91	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:20	85925	17.4	1028.21	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:21	85925	14.3	512.047	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:21	86022	81.4	1102.15	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:21	86068	80.9	1107.91	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:21	85925	17.5	1027.39	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:22	85925	14.0	514.797	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:22	86022	79.8	1102.15	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:22	86068	79.3	1107.91	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:22	85925	17.8	1043.64	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:23	85925	13.8	514.797	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:23	86022	78.2	1102.15	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:23	86068	77.8	1107.91	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:23	85925	17.4	1043.64	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:24	85925	13.6	518.297	7	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:24	86022	77.5	1112.4	7	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:24	86068	77.0	1118.66	7	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:24	85925	17.1	1043.64	7	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:25	85925	13.4	518.297	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:25	86022	76.0	1112.4	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:25	86068	75.5	1118.66	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:25	85925	16.8	1043.64	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:26	85925	13.1	518.297	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:26	86022	74.6	1112.4	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:26	86068	74.2	1118.66	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:26	85925	16.5	1043.64	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:27	85925	12.9	518.297	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:27	86022	73.3	1112.4	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:27	86068	72.8	1118.66	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:27	85925	16.2	1043.64	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:40:28	85925	12.7	518.297	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:40:28	86022	72.0	1112.4	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:40:28	86068	71.6	1118.66	0	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
